No,filename,data_split,Links,main_label,sub_label,Healthy Lifestyle and Weight Loss,Weight Lifting,Running,Yoga,Haircare,Makeup,Skincare,Outfit,Accommodation,Adventure,Culture,Food and drink,duration,frame_count,height,width,fps
235,Sport_235.mp4,train,https://www.tiktok.com/@kruna.yoga/video/7285312504803200261?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,224.5666667,6737,1024,576,30
236,Sport_236.mp4,train,https://www.tiktok.com/@krupooky_yoga/video/7228879501315312902?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,59.03333333,1771,960,540,30
237,Sport_237.mp4,train,https://www.tiktok.com/@kwankao_c/video/7213556578954399003?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,12.8,384,1024,576,30
238,Sport_238.mp4,train,https://www.tiktok.com/@litamoves/video/7266092791313206533?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,56.26666667,1688,1024,576,30
239,Sport_239.mp4,train,https://www.tiktok.com/@narapizza__/video/7242250809935727878?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,30.73333333,922,1024,576,30
240,Sport_240.mp4,train,https://www.tiktok.com/@naya.yoga/video/7133848205011242266?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,120.5666667,3617,1024,576,30
241,Sport_241.mp4,train,https://www.tiktok.com/@naya.yoga/video/7210993474475281690?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,59.66666667,1790,1024,576,30
242,Sport_242.mp4,train,https://www.tiktok.com/@naya.yoga/video/7212134127255047450?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,58.36666667,1751,1024,576,30
243,Sport_243.mp4,train,https://www.tiktok.com/@naya.yoga/video/7226361004492328197?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,74.8,2244,1024,576,30
244,Sport_244.mp4,train,https://www.tiktok.com/@naya.yoga/video/7249364548904422662?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,93.73333333,2812,1024,576,30
245,Sport_245.mp4,train,https://www.tiktok.com/@naya.yoga/video/7266431621530717446?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,50.43333333,1513,1024,576,30
246,Sport_246.mp4,train,https://www.tiktok.com/@naya.yoga/video/7270139750831377670?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,81.63333333,2449,1024,576,30
247,Sport_247.mp4,train,https://www.tiktok.com/@naya.yoga/video/7270901355370269957?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,507.4333333,15223,1024,576,30
248,Sport_248.mp4,train,https://www.tiktok.com/@naya.yoga/video/7270901355370269957?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,507.4333333,15223,1024,576,30
249,Sport_249.mp4,train,https://www.tiktok.com/@naya.yoga/video/7279809080787832069?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,39.3,1179,1024,576,30
250,Sport_250.mp4,train,https://www.tiktok.com/@ohmpeangzaaa/video/7272666070559919365?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,15.03333333,451,1024,576,30
251,Sport_251.mp4,train,https://www.tiktok.com/@pam_yoga/video/7263033178183503110?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,34.96666667,1049,884,576,30
252,Sport_252.mp4,train,https://www.tiktok.com/@portednytwd/video/7235079028200312069?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,21.16666667,635,1024,576,30
253,Sport_253.mp4,train,https://www.tiktok.com/@portednytwd/video/7238459062940077318?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,8.533333333,256,1024,576,30
254,Sport_254.mp4,train,https://www.tiktok.com/@portednytwd/video/7238459062940077318?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,8.533333333,256,1024,576,30
255,Sport_255.mp4,train,https://www.tiktok.com/@pt_pim/video/7223369366476279046?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,22.3,669,1024,576,30
256,Sport_256.mp4,train,https://www.tiktok.com/@sabuybykwan/video/7247659415975759109?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,60.1,1803,1024,576,30
257,Sport_257.mp4,train,https://www.tiktok.com/@satikusonyoga/video/7137641723882261786?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,27.63333333,829,1024,576,30
258,Sport_258.mp4,train,https://www.tiktok.com/@satikusonyoga/video/7137641723882261786?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,27.63333333,829,1024,576,30
259,Sport_259.mp4,train,https://www.tiktok.com/@tenhaefmelisa/video/7276788461137415455?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,60.96666667,1829,1024,576,30
260,Sport_260.mp4,train,https://www.tiktok.com/@twofairyyoga/video/7131258870390967579?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,8.433333333,253,1024,576,30
261,Sport_261.mp4,train,https://www.tiktok.com/@twofairyyoga/video/7217337088637717762?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,33.6,1008,1024,576,30
262,Sport_262.mp4,train,https://www.tiktok.com/@waternam.j/video/7242973110130035973?q=Healthy%20lifestyle&t=1703609701844,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,64.36666667,1931,1024,576,30
263,Sport_263.mp4,train,https://www.tiktok.com/@wokbatuz/video/7286138412099210538?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,176.5,5295,1024,576,30
264,Sport_264.mp4,train,https://www.tiktok.com/@yogaandmebkk/video/7208833317825678618?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,236.4,7092,1026,576,30
265,Sport_265.mp4,train,https://www.tiktok.com/@yoga_girl_th/video/7290549080277667078?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,237.6,7128,1024,576,30
266,Sport_266.mp4,train,https://www.tiktok.com/@yogagoddess3/video/7182750643889753349?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,6.533333333,196,1024,576,30
267,Sport_267.mp4,train,https://www.tiktok.com/@yogateacher99/video/7230625344280087809?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,31.4,942,1024,576,30
268,Sport_268.mp4,train,https://www.tiktok.com/@yogateacher99/video/7230625344280087809?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,31.4,942,1024,576,30
269,Sport_269.mp4,train,https://www.tiktok.com/@yogateacher99/video/7234745552796192002?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,27.13333333,814,1024,576,30
270,Sport_270.mp4,train,https://www.tiktok.com/@yogateacher99/video/7234745552796192002?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,27.13333333,814,1024,576,30
293,Sport_293.mp4,train,https://www.tiktok.com/@yoga.waadkian/video/7263339562758442246?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Yoga,0,0,0,1,0,0,0,0,0,0,0,0,229,6870,1024,576,30
286,Sport_286.mp4,train,https://www.tiktok.com/@tumploystory/video/7229276722632412421?q=%E0%B9%80%E0%B8%A7%E0%B8%97%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%87&t=1703608129020,Sport and Fitness,Weight Lifting,0,1,0,0,0,0,0,0,0,0,0,0,300.5,9015,1024,576,30
199,Travel_199.mp4,train,https://www.tiktok.com/@sun.wind_rain/video/7230071361870286085?q=%E0%B8%A3%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702564801551,Travel,Accommodation,0,0,0,0,0,0,0,0,1,0,0,0,241.7,7251,1024,576,30
200,Travel_200.mp4,train,https://www.tiktok.com/@talobgobgap/video/7272331816831356165?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,Accommodation,0,0,0,0,0,0,0,0,1,0,0,0,18.86666667,566,1024,576,30
201,Travel_201.mp4,train,https://www.tiktok.com/@sneakoutclub/video/7307577776691858693,Travel,"Accommodation, Adventure",0,0,0,0,0,0,0,0,1,1,0,0,90,2700,1026,576,30
202,Travel_202.mp4,train,https://www.tiktok.com/@suparat.chante/video/7226264911767227654?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,17.53333333,526,1024,576,30
203,Travel_203.mp4,train,https://www.tiktok.com/@suphachani/video/7279034250865741062?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,21.7,651,1024,576,30
204,Travel_204.mp4,train,https://www.tiktok.com/@talobgobgap/video/7307635764693601541?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,60.43333333,1813,1026,576,30
205,Travel_205.mp4,train,https://www.tiktok.com/@taluynam/video/7158733671678168346?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,17.26666667,518,1024,576,30
206,Travel_206.mp4,train,https://www.tiktok.com/@tangja2489/video/7315264987184762118,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,40.96666667,1229,1024,576,30
207,Travel_207.mp4,train,https://www.tiktok.com/@tiewgun/video/7259933100958944517?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,33,990,1024,576,30
208,Travel_208.mp4,train,https://www.tiktok.com/@tiewgun/video/7287464120167828742?q=%E0%B8%A3%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702564801551,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,37.6,1128,1024,576,30
209,Travel_209.mp4,train,https://www.tiktok.com/@tong33333/video/7309903642159516933,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,32.7,981,1024,576,30
210,Travel_210.mp4,train,https://www.tiktok.com/@tpartnerluggage/video/7183577725829991707?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,49.23333333,1477,1024,576,30
211,Travel_211.mp4,train,https://www.tiktok.com/@travelaholicgf/video/7309100773479025926,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,37.3,1119,1024,576,30
212,Travel_212.mp4,train,https://www.tiktok.com/@travelaholicgf/video/7309473748606782726,Travel,Adventure,0,0,0,0,0,0,0,0,0,1,0,0,11.96666667,359,1024,576,30
213,Travel_213.mp4,train,https://www.tiktok.com/@storiesfan/video/7294830860996529414?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,"Adventure, Accommodation, Food and drink",0,0,0,0,0,0,0,0,1,1,0,1,54.9,1647,1024,576,30
140,Travel_140.mp4,train,https://www.tiktok.com/@tpartnerluggage/video/7183950357305888026?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,"Adventure, Food and drink",0,0,0,0,0,0,0,0,0,1,0,1,57.93333333,1738,1024,576,30
215,Travel_215.mp4,train,https://www.tiktok.com/@tima.chan/video/7310192008243449094,Travel,Culture,0,0,0,0,0,0,0,0,0,0,1,0,83.5,2505,1024,576,30
216,Travel_216.mp4,train,https://www.tiktok.com/@talobgobgap/video/7152455440100625690?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,"Culture, Adventure",0,0,0,0,0,0,0,0,0,1,1,0,249.8,7494,1280,576,30
217,Travel_217.mp4,train,https://www.tiktok.com/@theowyangbest/video/7240438220272438533?q=%E0%B8%A3%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702564801551,Travel,"Culture, Adventure",0,0,0,0,0,0,0,0,0,1,1,0,54.6,1638,1024,576,30
218,Travel_218.mp4,train,https://www.tiktok.com/@travelaholicgf/video/7306860878874414341,Travel,"Culture, Adventure",0,0,0,0,0,0,0,0,0,1,1,0,31.56666667,947,1024,576,30
219,Travel_219.mp4,train,https://www.tiktok.com/@royalsbeautyy/video/7305672474371329285?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,"Culture, Adventure, Food and drink",0,0,0,0,0,0,0,0,0,1,1,1,25.46666667,764,1024,576,30
220,Travel_220.mp4,train,https://www.tiktok.com/@saengokpak/video/7223642503528860934?q=%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7&t=1702546745184,Travel,"Culture, Adventure, Food and drink",0,0,0,0,0,0,0,0,0,1,1,1,146.7666667,4403,1024,576,30
222,Travel_222.mp4,train,https://www.tiktok.com/@sneakoutclub/video/7308321400056564997,Travel,Food and drink,0,0,0,0,0,0,0,0,0,0,0,1,38.76666667,1163,1024,576,30
223,Travel_223.mp4,train,https://www.tiktok.com/@sneakoutclub/video/7309067296440323333,Travel,Food and drink,0,0,0,0,0,0,0,0,0,0,0,1,45.1,1353,1024,576,30
224,Travel_224.mp4,train,https://www.tiktok.com/@sneakoutclub/video/7309810618050055430,Travel,Food and drink,0,0,0,0,0,0,0,0,0,0,0,1,79.96666667,2399,1024,576,30
258,Beauty_258.mp4,train,https://www.tiktok.com/@sistangkwa/video/7305650616238427397,Beauty and Fashion,Haircare,0,0,0,0,1,0,0,0,0,0,0,0,68.6,2058,1024,576,30
271,Sport_271.mp4,train,https://www.tiktok.com/@rpploy.diary/video/7250566931537743109?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E&t=1703605511305,Sport and Fitness,Healthy Lifestyle and Weight Loss,1,0,0,0,0,0,0,0,0,0,0,0,66.16666667,1985,1024,576,30
272,Sport_272.mp4,train,https://www.tiktok.com/@rpploy.diary/video/7250566931537743109?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,Healthy Lifestyle and Weight Loss,1,0,0,0,0,0,0,0,0,0,0,0,66.16666667,1985,1024,576,30
273,Sport_273.mp4,train,https://www.tiktok.com/@ssomm.butrom/video/7144046818026851611,Sport and Fitness,Healthy Lifestyle and Weight Loss,1,0,0,0,0,0,0,0,0,0,0,0,11.56666667,347,1024,576,30
274,Sport_274.mp4,train,https://www.tiktok.com/@suricc/video/7252555047366692101?q=%E0%B8%AD%E0%B8%AD%E0%B8%81%E0%B8%81%E0%B8%B3%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2%20%E0%B8%A5%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81&t=1703608823642,Sport and Fitness,Healthy Lifestyle and Weight Loss,1,0,0,0,0,0,0,0,0,0,0,0,12,360,1024,576,30
275,Sport_275.mp4,train,https://www.tiktok.com/@ton.peera/video/7239297352501185797?q=%E0%B9%80%E0%B8%A7%E0%B8%97%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%87&t=1703608129020,Sport and Fitness,Healthy Lifestyle and Weight Loss,1,0,0,0,0,0,0,0,0,0,0,0,36.23333333,1087,1024,576,30
276,Sport_276.mp4,train,https://www.tiktok.com/@squatcouplethai/video/7129444086393736475?q=%E0%B9%80%E0%B8%A7%E0%B8%97%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%87&t=1703608129020,Sport and Fitness,"Healthy Lifestyle and Weight Loss, Weight Lifting",1,1,0,0,0,0,0,0,0,0,0,0,38.96666667,1169,1024,576,30
277,Sport_277.mp4,train,https://www.tiktok.com/@sumitta_78/video/7267041852761607430,Sport and Fitness,"Healthy Lifestyle and Weight Loss, Weight Lifting",1,1,0,0,0,0,0,0,0,0,0,0,7.133333333,214,1024,576,30
278,Sport_278.mp4,train,https://www.tiktok.com/@mini_aoe/video/7315621212053425414?q=%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0&t=1703593496885,Sport and Fitness,"Healthy Lifestyle and Weight Loss, Yoga",1,0,0,1,0,0,0,0,0,0,0,0,8.633333333,259,1024,576,30
261,Beauty_261.mp4,train,https://www.tiktok.com/@yingjtt/video/7307183658685828357,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,28.43333333,853,1024,576,30
262,Beauty_262.mp4,train,https://www.tiktok.com/@yingjtt/video/7316878267909229829,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,59.03333333,1771,1024,576,30
263,Beauty_263.mp4,train,https://www.tiktok.com/@yodcherryceoterry/video/7306078300105952518,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,98.93333333,2968,1024,576,30
264,Beauty_264.mp4,train,https://www.tiktok.com/@yodcherryceoterry/video/7306357698986020102,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,31.86666667,956,1024,576,30
265,Beauty_265.mp4,train,https://www.tiktok.com/@y___suaaa/video/7309460380613430529,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,38.43333333,1153,1280,720,30
266,Beauty_266.mp4,train,https://www.tiktok.com/@y___suaaa/video/7312066635832102146,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,50,1500,1280,720,30
267,Beauty_267.mp4,train,https://www.tiktok.com/@y___suaaa/video/7314295656468778242,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,48.03333333,1441,1280,720,30
268,Beauty_268.mp4,train,https://www.tiktok.com/@yukigodbless/video/7311640317831351557,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,58.8,1764,1024,576,30
269,Beauty_269.mp4,train,https://www.tiktok.com/@zalabim_official/video/7312437311235542278,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,57.16666667,1715,1024,576,30
270,Beauty_270.mp4,train,https://www.tiktok.com/@zeechani/video/7305983813803363589,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,131.3666667,3941,1024,576,30
271,Beauty_271.mp4,train,https://www.tiktok.com/@zeechani/video/7307467166343843078,Beauty and Fashion,Makeup,0,0,0,0,0,1,0,0,0,0,0,0,59.33333333,1780,1024,576,30
273,Beauty_273.mp4,train,https://www.tiktok.com/@zuiceshop/video/7310422386157899014,Beauty and Fashion,Outfit,0,0,0,0,0,0,0,1,0,0,0,0,19.4,582,1024,576,30
274,Beauty_274.mp4,train,https://www.tiktok.com/@zuiceshop/video/7310579087578336518,Beauty and Fashion,Outfit,0,0,0,0,0,0,0,1,0,0,0,0,17.9,537,1024,576,30
